Iso3,Human Hazard,Infrastructure,Institutional,Natural Hazard,Socio-Economic Vulnerability,Vulnerable Groups,Cluster,0ClusterProb,1ClusterProb,2ClusterProb,3ClusterProb,4ClusterProb,5ClusterProb,6ClusterProb,7ClusterProb,8ClusterProb,9ClusterProb,10ClusterProb,11ClusterProb,12ClusterProb,13ClusterProb,14ClusterProb,15ClusterProb,16ClusterProb,17ClusterProb,18ClusterProb,19ClusterProb
TJK,4.6,3.9,6.0,5.8,4.5,2.1,1,3.404985077319244e-08,0.9999134274315697,5.96028162905714e-06,1.0389671342538921e-06,1.9906878466969858e-08,4.549675722634484e-06,1.9174438043444916e-08,4.046103531505026e-05,1.8133627679149693e-08,2.8796114134669374e-10,1.674832124925169e-08,7.138845281914371e-09,1.4848782674193454e-08,3.319950998020957e-05,1.076903608077047e-08,1.217632780029943e-06,4.408127758082966e-09,1.2485896560714253e-17,2.5735350925510774e-26,5.304451178489114e-35
TKM,0.8,2.9,7.7,3.7,1.6,0.8,5,9.4364418371843e-14,1.2057532490528034e-15,5.590990376763843e-15,0.000210521788143767,1.6173723716932217e-19,0.9997894679604292,1.5461009892831755e-19,9.749698539618961e-09,1.4619334579424913e-19,8.094653147404898e-25,1.3499508615810727e-19,9.462867197095232e-22,1.1964805493272685e-19,1.8515828039928489e-25,8.671787049842372e-20,1.008907522281722e-21,5.016277073573129e-10,1.003703124072904e-28,2.0687863300317647e-37,4.2640864382002206e-46
TLS,2.1,5.8,6.6,4.5,5.0,3.2,5,0.0003698780343998889,0.004450037728704453,3.3186187886189954e-05,1.6448374936944863e-09,8.539839160814793e-07,0.9951270729956442,8.116482905486124e-07,1.5194802293913916e-08,7.674540728058205e-07,4.5715929105970086e-07,7.086565617362986e-07,1.4145811120000619e-05,6.280786534886734e-07,2.5483307885636902e-09,4.5519435472365096e-07,4.022498540008124e-07,5.754292796754839e-07,5.267949754111384e-16,1.0858053718488383e-24,2.2380116754514504e-33
TON,0.0,2.9,5.6,5.2,5.3,3.5,5,8.307115392805598e-17,4.945337650293372e-08,0.0003585535559160815,4.512245658204363e-09,2.185526817820464e-15,0.9996413905155561,2.114900819731936e-15,3.842439406252649e-14,2.0003317925050416e-15,5.98324364375983e-12,1.847800741777319e-15,1.4307498988072893e-10,1.6385731476087827e-15,7.029474684091361e-12,1.1889053212663944e-15,1.6618198530381894e-09,1.44949463618936e-10,1.3800819714734729e-24,2.8445609547687373e-33,5.863077116174198e-42
TTO,0.6,1.4,4.8,3.0,2.3,3.6,3,3.519863853244157e-09,7.964309939969749e-07,2.5695173188260632e-05,0.9717259915844842,8.431034715246974e-08,0.004934236059647829,8.104741422857615e-08,9.954430182852295e-06,7.664538787584079e-08,0.023228817892113094,7.078682030165319e-08,4.392342530537385e-06,6.275441461325338e-08,6.65248773736549e-05,4.550623121899988e-08,3.158704574842312e-06,7.934431620353128e-09,5.274209081568896e-17,1.0870955153970053e-25,2.2406708594992703e-34
TUN,2.7,3.2,5.9,4.6,2.7,0.8,3,5.305689924924413e-09,0.00680684210221137,3.0891687742429584e-07,0.963578890050544,8.763264307868935e-08,0.02809905847856457,8.425730581489224e-08,0.001514033154508824,7.967760855878142e-08,1.7873750308940254e-08,7.35831746783492e-08,2.114455526405275e-08,6.522848610603914e-08,1.642365759968433e-07,4.72925607397839e-08,5.7982660871442466e-08,1.6308228252550397e-07,5.478880118483516e-17,1.1292813603109185e-25,2.3276223665592757e-34
TUR,9.0,2.6,3.8,6.2,2.3,6.8,9,3.6679764986079574e-11,5.602419883113154e-15,2.3483291092492248e-07,2.197332125952403e-21,1.5796055350535652e-13,3.0660507832659777e-15,1.5210804624676723e-13,0.00014665082987574328,1.4385165727699528e-13,0.9998531142937761,1.328624625682183e-13,1.1992547704720136e-12,1.1779395837443436e-13,6.598978770870224e-19,8.543020718255234e-14,2.984229950984528e-15,4.7564923590233145e-12,9.905144562653079e-23,2.041602459609143e-31,4.208056305206562e-40
TUV,0.0,3.4,6.5,3.0,5.1,2.0,5,2.0216641628477503e-13,1.449364031040174e-07,2.165364249038169e-06,7.107737317272745e-06,1.4681858559181194e-11,0.9999815253925299,1.4083862223470552e-11,9.244769114320376e-14,1.3318061833074133e-11,7.282855799535342e-08,1.2299024385898879e-11,1.762607901112358e-06,1.0902150717900332e-11,2.4146895324682777e-13,7.903704312665314e-12,7.221057701454853e-06,1.6158552123889555e-12,9.154446095834938e-21,1.886871973182724e-29,3.8891330026068987e-38
TZA,4.6,7.2,5.0,5.0,5.8,5.9,5,0.0029493009706437418,2.6577152670471704e-09,3.840768638812583e-06,7.454266093272346e-23,1.708959212997933e-08,0.6905632637610587,1.6272604746601325e-08,1.6617017287945734e-07,1.538703381920897e-08,1.1718625100442697e-08,1.4208755826063202e-08,0.3064827928199592,1.259385149551335e-08,2.8922749970323824e-07,9.128376762740215e-09,2.470310362542759e-07,1.9443559446947469e-10,1.0567589529468682e-17,2.1781425439070852e-26,4.4894863945656435e-35
UGA,6.5,7.5,6.8,4.3,6.4,7.4,0,0.9531498042481521,6.668270843590242e-09,2.9431576010670632e-08,5.172562823331503e-27,4.831297722688313e-09,0.002110462755136775,4.61336978774802e-09,4.4052759580878077e-10,4.362604219066719e-09,1.1301447264539359e-10,4.028900118881725e-09,0.044739668288201744,3.571438672929669e-09,2.193675400169285e-10,2.5893717032301724e-09,9.379130027379222e-10,2.9008577466691157e-09,2.9997346385436903e-18,6.18291391658321e-27,1.274393541640248e-35
UKR,7.0,2.5,6.4,3.2,1.8,5.6,7,7.465650918694564e-12,3.4313702011622924e-23,4.2971455619488126e-17,2.6914318573059017e-11,1.7267942752855217e-14,8.223264509627433e-09,1.6700638793600094e-14,0.9893233124567632,1.5795026939858114e-14,5.96331844563359e-15,1.4589504395758536e-14,7.600402422030491e-09,1.2936181739747329e-14,4.422952877104472e-11,9.384058869374163e-15,1.0796267229843312e-15,0.010676671640866315,1.0886622574081875e-23,2.2439001554707292e-32,4.625022933843077e-41
URY,0.1,1.7,3.8,1.8,1.9,2.1,3,1.4941442540725034e-07,3.3547205992461156e-07,7.923326389495129e-08,0.9999062858777559,2.2381771163341813e-07,7.643398550801338e-05,2.1333764816857054e-07,1.846759888995831e-06,2.0172290776458352e-07,1.3258390742246538e-05,1.8626999065453023e-07,5.8679869813818535e-09,1.650923460583476e-07,3.154785368150902e-07,1.1965263061535152e-07,1.4350731611582948e-07,3.611928045554178e-08,1.3848404876264428e-16,2.8543689875651423e-25,5.883292978501523e-34
USA,6.7,1.4,2.7,6.6,0.8,4.5,9,1.3205661081326007e-12,7.151737102541275e-12,0.0005311486661928403,2.4649065456138982e-14,2.8158644230833555e-13,9.594394898511455e-13,2.7136041917861744e-13,5.660483745788995e-06,2.5660595146933256e-13,0.9994631906456942,2.36972332115742e-13,1.0010738046803153e-14,2.1005881746352133e-13,1.934779202293746e-10,1.522871203333875e-13,1.4217393806134836e-14,7.872581294277342e-17,1.7639017882499332e-22,3.6356725604731954e-31,7.493679668026609e-40
UZB,2.0,3.0,4.8,5.3,3.0,0.6,1,4.883367851266171e-08,0.7493879815988178,4.5320889916948187e-07,0.24460549409697308,1.6733728637075094e-07,0.0052709814407566405,1.6115060460416685e-07,0.0006274253802850465,1.5239688613756685e-07,5.448095210095811e-08,1.407469075912664e-07,5.525408466106268e-08,1.2477448438358952e-07,0.00010654791943135197,9.047773124352585e-08,1.1908835095208168e-07,1.8138707049146556e-09,1.0485757979094642e-16,2.1612758042615413e-25,4.454721453046472e-34
VCT,0.0,2.3,4.4,2.6,2.7,0.5,3,1.9574595105412362e-07,0.0002540868654033015,7.148998997325753e-08,0.9698694210996518,4.54683589674525e-07,0.02986062894084866,4.3469106203261545e-07,4.557374130920244e-06,4.1104234026158593e-07,7.518044944878037e-06,3.7957566202572074e-07,2.253278357049227e-07,3.364460644352655e-07,2.277966322905895e-08,2.43883052607424e-07,8.187300494550084e-07,1.9327976008014888e-07,2.823875546831861e-16,5.820441312659469e-25,1.1996823695789838e-33
VEN,5.9,3.8,5.3,6.1,2.9,3.9,7,5.279369049117938e-07,2.601248855098069e-05,0.0025139379101062954,4.489911915242459e-08,1.3552503774803229e-07,2.7073101853036587e-06,1.3068574931170275e-07,0.9970618054907627,1.2358198879032405e-07,0.00030195180903140503,1.1412874683530552e-07,2.549493107529751e-06,1.011697299607762e-07,8.86704610079811e-05,7.334984194963626e-08,4.112081119949522e-08,1.0726393179781711e-06,8.497279027665814e-17,1.7514197448728648e-25,3.609945151558378e-34
VNM,3.1,3.6,5.1,7.3,3.3,0.9,1,5.2750432061742e-11,0.995570017755563,7.505400103489976e-09,0.003614886208995068,1.8557374814941443e-11,3.2008114142706574e-05,1.7904722441151754e-11,0.00073515850676911,1.6931124118544723e-11,1.2921946135630052e-12,1.56355806504585e-11,8.706663836542265e-14,1.3859692095813474e-11,4.792176069359294e-05,1.0047727616150955e-11,1.3690055273484325e-12,1.7551398655947268e-15,1.1637448981512561e-20,2.398657012416091e-29,4.944000590133431e-38
VUT,0.0,5.6,5.8,5.2,6.0,1.4,5,4.961089413786098e-13,1.1183676054870681e-05,3.239110102360274e-08,7.517580153838836e-11,8.333951706446446e-10,0.9999878003682731,7.979627981654815e-10,3.969490082358996e-12,7.546176073540613e-10,2.8513046829840733e-13,6.969311691596007e-10,9.782319049789532e-07,6.178414970352836e-10,1.8923806379329556e-12,4.4801607281201175e-10,3.633844273508102e-10,7.386983496591342e-10,5.19222554444606e-19,1.0701974489448293e-27,2.205841348619129e-36
WSM,0.0,3.9,4.2,3.5,5.0,0.6,5,9.335469145573456e-14,9.073378288048628e-07,3.6610988112915e-10,7.324912030642111e-08,9.782154481533411e-12,0.9999987218999703,9.398894593485017e-12,3.7606034307323876e-09,8.888364597400962e-12,1.1625455400955509e-14,8.208916997610739e-12,2.22069957343959e-07,7.277370413161213e-12,8.837980579194239e-09,5.277084377924722e-12,4.6198003276691135e-12,6.242487201312785e-08,6.1159199054914205e-21,1.2605850467742528e-29,2.598259435552993e-38
YEM,10.0,6.8,8.6,4.0,7.5,8.7,0,0.9999736732789554,3.920319180329776e-16,2.17777003227581e-24,1.435247054013813e-34,7.702460117300932e-17,1.639919537292159e-15,7.450703969561391e-17,7.359377246107568e-12,7.046684161081492e-17,2.0590308112025546e-11,6.50886484389725e-17,1.7470013030568516e-07,5.771267484264042e-17,2.439137899465125e-17,4.1865533432473896e-17,3.872699229600468e-14,2.615199292347802e-05,4.8569224581464116e-26,1.0010863318519414e-34,2.0633927192722046e-43
ZAF,6.6,3.9,4.5,5.0,4.2,4.9,7,0.02532508034276883,0.006423009572785365,0.00020594142075689478,1.7231559800636303e-12,1.270225642885265e-06,7.945614869254566e-06,1.224950430187331e-06,0.9110240119946756,1.1585152065966025e-06,0.05660967883310883,1.0700806423885664e-06,0.0001915291085408043,9.48800042519792e-07,3.583015233606708e-07,6.882457537054032e-07,6.281937460524305e-07,0.00020545579778235873,7.98371194155484e-16,1.6455656788852255e-24,3.391763659997884e-33
ZMB,0.9,6.8,5.0,3.4,6.2,5.6,5,2.2533980604048745e-11,1.2605223834172938e-08,7.046965207840349e-10,1.3065058815853303e-23,1.0883451706561518e-10,0.9998155682697218,1.0230235866965934e-10,5.858111977708577e-10,9.672198119164361e-11,1.3219304624787475e-10,8.929944542539916e-11,0.0001702774841115632,7.91307031847878e-11,1.4139635781551512e-05,5.732607218907828e-11,2.1753807299209212e-11,4.558032561711107e-12,6.627276196052014e-20,1.3659834338348204e-28,2.815501702842221e-37
ZWE,3.6,6.6,5.1,4.7,5.9,5.0,5,0.00041631487610401587,2.4261338084319065e-06,0.00023137152168878274,4.712410553626901e-18,9.709528348182776e-07,0.9048332984947394,9.265986074597163e-07,1.4899384247043684e-06,8.762137885584147e-07,8.82609067387901e-08,8.091679048835019e-07,0.09447304930282087,7.172635096580457e-07,3.600738572675401e-05,5.199891858851312e-07,9.988993865193917e-07,1.3500056166553454e-07,6.022667742498599e-16,1.2413643434180726e-24,2.5586426132044768e-33
